 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       227.627    -261.88  0.2578  17.230  0.00909      -174.21  0.3720  17.191  0.00791      -135.21  0.3844  18.022  0.01301
       227.655    -261.22  0.2579  17.446  0.00932      -174.26  0.3720  17.198  0.00801      -135.25  0.3844  18.016  0.01301
       227.683    -259.88  0.2582  17.656  0.00962      -174.31  0.3720  17.210  0.00815      -135.29  0.3844  18.010  0.01300
       227.711    -257.38  0.2588  17.856  0.00991      -174.37  0.3720  17.226  0.00829      -135.33  0.3844  18.005  0.01300
       227.740    -252.86  0.2598  18.047  0.01019      -174.42  0.3720  17.248  0.00843      -135.38  0.3844  17.999  0.01300
       227.769    -245.53  0.2615  18.216  0.01046      -174.47  0.3720  17.274  0.00859      -135.42  0.3843  17.994  0.01299
       227.797    -234.65  0.2641  18.361  0.01071      -174.53  0.3719  17.304  0.00875      -135.46  0.3843  17.990  0.01299
       227.826    -220.58  0.2684  18.476  0.01095      -174.58  0.3719  17.338  0.00892      -135.50  0.3843  17.986  0.01299
       227.855    -201.80  0.2740  18.560  0.01118      -174.64  0.3719  17.374  0.00909      -135.54  0.3843  17.982  0.01299
       227.884    -180.80  0.2809  18.610  0.01138      -174.69  0.3719  17.414  0.00926      -135.58  0.3843  17.980  0.01299
       227.913    -159.06  0.2895  18.624  0.01159      -174.74  0.3719  17.455  0.00943      -135.63  0.3843  17.978  0.01300
       227.942    -138.81  0.2986  18.606  0.01177      -174.80  0.3719  17.497  0.00960      -135.67  0.3842  17.977  0.01300
       227.971    -120.25  0.3081  18.554  0.01196      -174.85  0.3718  17.540  0.00977      -135.71  0.3842  17.977  0.01301
       228.000    -105.28  0.3176  18.476  0.01213      -174.91  0.3718  17.582  0.00994      -135.75  0.3842  17.978  0.01301
       228.000    -105.28  0.3176  18.476  0.01213      -174.91  0.3718  17.582  0.00994      -135.75  0.3842  17.978  0.01301
       228.036     -90.07  0.3282  18.331  0.01230      -174.97  0.3718  17.635  0.01010      -135.80  0.3842  17.981  0.01302
       228.073     -79.29  0.3374  18.124  0.01252      -175.04  0.3718  17.684  0.01030      -135.86  0.3842  17.985  0.01304
       228.109     -72.19  0.3437  17.853  0.01275      -175.11  0.3718  17.731  0.01050      -135.91  0.3842  17.991  0.01305
       228.146     -67.58  0.3487  17.539  0.01298      -175.17  0.3718  17.772  0.01068      -135.96  0.3841  17.997  0.01307
       228.182     -64.41  0.3521  17.214  0.01321      -175.24  0.3717  17.807  0.01086      -136.01  0.3841  18.005  0.01309
       228.218     -62.52  0.3541  16.907  0.01344      -175.29  0.3717  17.834  0.01103      -136.06  0.3841  18.014  0.01312
       228.266     -61.04  0.3557  16.563  0.01367      -175.36  0.3717  17.855  0.01119      -136.13  0.3841  18.027  0.01314
       228.327     -60.07  0.3567  16.232  0.01401      -175.41  0.3717  17.859  0.01139      -136.22  0.3840  18.044  0.01318
       228.389     -59.85  0.3570  16.039  0.01447      -175.38  0.3717  17.839  0.01162      -136.31  0.3840  18.061  0.01323
       228.465     -60.02  0.3568  15.981  0.01497      -175.19  0.3717  17.791  0.01184      -136.42  0.3840  18.080  0.01329
       228.541     -60.48  0.3563  16.082  0.01564      -174.73  0.3719  17.735  0.01211      -136.53  0.3839  18.094  0.01336
       228.656     -61.55  0.3551  16.358  0.01634      -173.16  0.3723  17.662  0.01237      -136.69  0.3839  18.106  0.01344
       228.771     -62.76  0.3539  16.564  0.01735      -170.43  0.3731  17.621  0.01277      -136.86  0.3838  18.107  0.01357
       228.885     -64.02  0.3525  16.501  0.01816      -166.57  0.3743  17.608  0.01319      -137.02  0.3837  18.102  0.01370
       229.000     -65.34  0.3511  16.119  0.01867      -161.74  0.3756  17.599  0.01363      -137.17  0.3837  18.096  0.01384
       229.000     -65.34  0.3511  16.119  0.01867      -161.74  0.3756  17.599  0.01363      -137.17  0.3837  18.096  0.01384
       229.167     -67.21  0.3491  15.305  0.01886      -153.95  0.3779  17.533  0.01406      -137.37  0.3836  18.086  0.01398
       229.375     -69.50  0.3466  14.718  0.01877      -144.36  0.3811  17.333  0.01462      -137.56  0.3835  18.064  0.01420
       229.687     -72.82  0.3431  15.211  0.01854      -132.86  0.3853  17.007  0.01520      -137.59  0.3835  17.990  0.01448
       230.000     -76.27  0.3399  15.406  0.01835      -123.96  0.3886  16.857  0.01590      -137.32  0.3836  17.881  0.01490
       230.000     -76.27  0.3399  15.406  0.01835      -123.96  0.3886  16.857  0.01590      -137.32  0.3836  17.881  0.01490
       230.020     -76.51  0.3397  15.351  0.01792      -123.34  0.3888  16.855  0.01650      -137.30  0.3836  17.874  0.01530
       230.046     -76.81  0.3395  15.263  0.01787      -122.65  0.3890  16.852  0.01653      -137.28  0.3837  17.864  0.01533
       230.080     -77.21  0.3392  15.124  0.01780      -121.77  0.3894  16.848  0.01657      -137.24  0.3837  17.853  0.01536
       230.124     -77.70  0.3387  14.922  0.01769      -120.71  0.3898  16.839  0.01663      -137.18  0.3837  17.838  0.01540
       230.181     -78.32  0.3382  14.663  0.01754      -119.38  0.3903  16.819  0.01670      -137.10  0.3837  17.820  0.01546
       230.255     -79.08  0.3376  14.392  0.01734      -117.77  0.3908  16.777  0.01677      -136.96  0.3838  17.799  0.01553
       230.348     -79.94  0.3368  14.236  0.01711      -116.03  0.3917  16.701  0.01686      -136.76  0.3838  17.772  0.01562
       230.479     -81.01  0.3359  14.401  0.01691      -113.86  0.3927  16.578  0.01693      -136.40  0.3840  17.732  0.01574
       230.652     -82.21  0.3349  15.022  0.01681      -111.52  0.3938  16.456  0.01701      -135.80  0.3842  17.670  0.01589
       230.826     -83.24  0.3340  15.464  0.01685      -109.57  0.3947  16.426  0.01711      -135.07  0.3845  17.604  0.01609
       231.000     -84.14  0.3333  15.223  0.01690      -107.95  0.3954  16.456  0.01723      -134.24  0.3848  17.545  0.01627
       231.000     -84.14  0.3333  15.223  0.01690      -107.95  0.3954  16.456  0.01723      -134.24  0.3848  17.545  0.01627
       231.020     -84.25  0.3332  15.147  0.01676      -107.74  0.3955  16.460  0.01737      -134.15  0.3848  17.539  0.01644
       231.040     -84.35  0.3331  15.063  0.01672      -107.56  0.3956  16.464  0.01739      -134.05  0.3848  17.533  0.01646
       231.060     -84.45  0.3330  14.974  0.01668      -107.39  0.3957  16.466  0.01740      -133.95  0.3849  17.528  0.01648
       231.080     -84.55  0.3329  14.881  0.01664      -107.23  0.3957  16.467  0.01741      -133.85  0.3849  17.523  0.01650
       231.100     -84.64  0.3329  14.787  0.01659      -107.06  0.3958  16.467  0.01743      -133.75  0.3850  17.518  0.01652
       231.126     -84.75  0.3328  14.667  0.01655      -106.85  0.3959  16.465  0.01744      -133.61  0.3850  17.512  0.01654
       231.160     -84.86  0.3327  14.518  0.01649      -106.59  0.3960  16.458  0.01745      -133.43  0.3851  17.504  0.01656
       231.194     -84.92  0.3326  14.384  0.01644      -106.34  0.3961  16.447  0.01747      -133.24  0.3851  17.497  0.01660
       231.238     -84.87  0.3327  14.244  0.01641      -106.03  0.3963  16.426  0.01748      -133.00  0.3852  17.488  0.01663
       231.295     -84.48  0.3330  14.135  0.01643      -105.64  0.3965  16.389  0.01749      -132.67  0.3854  17.476  0.01667
       231.352     -83.64  0.3337  14.121  0.01654      -105.28  0.3966  16.345  0.01750      -132.33  0.3855  17.464  0.01673
       231.409     -82.30  0.3348  14.208  0.01674      -104.93  0.3968  16.298  0.01751      -131.99  0.3856  17.450  0.01678
       231.483     -79.74  0.3370  14.455  0.01703      -104.50  0.3970  16.241  0.01751      -131.53  0.3858  17.431  0.01683
       231.557     -76.39  0.3398  14.812  0.01751      -104.08  0.3972  16.198  0.01751      -131.07  0.3859  17.410  0.01689
       231.631     -72.43  0.3435  15.212  0.01807      -103.64  0.3974  16.176  0.01754      -130.60  0.3861  17.386  0.01695
       231.723     -67.22  0.3491  15.653  0.01869      -103.04  0.3977  16.187  0.01758      -130.00  0.3863  17.356  0.01701
       231.815     -61.94  0.3548  15.912  0.01945      -102.32  0.3980  16.236  0.01767      -129.40  0.3866  17.328  0.01708
       232.000     -52.42  0.3665  15.728  0.02017       -99.89  0.3991  16.384  0.01780      -128.18  0.3870  17.289  0.01715
       232.000     -52.42  0.3665  15.728  0.02017       -99.89  0.3991  16.384  0.01780      -128.18  0.3870  17.289  0.01715
       232.020     -51.51  0.3678  15.654  0.02132       -99.61  0.3993  16.402  0.01813      -128.05  0.3871  17.287  0.01730
       232.040     -50.62  0.3689  15.571  0.02142       -99.32  0.3994  16.418  0.01817      -127.92  0.3871  17.285  0.01731
       232.066     -49.54  0.3704  15.452  0.02151       -98.92  0.3996  16.439  0.01821      -127.75  0.3872  17.282  0.01733
       232.100     -48.32  0.3720  15.283  0.02163       -98.34  0.3999  16.462  0.01826      -127.52  0.3872  17.280  0.01735
       232.144     -47.03  0.3738  15.053  0.02178       -97.50  0.4002  16.486  0.01833      -127.23  0.3874  17.279  0.01737
       232.201     -45.80  0.3756  14.772  0.02196       -96.22  0.4008  16.504  0.01842      -126.85  0.3875  17.279  0.01741
       232.275     -44.70  0.3774  14.495  0.02221       -94.25  0.4017  16.506  0.01852      -126.35  0.3877  17.281  0.01746
       232.366     -43.80  0.3789  14.357  0.02257       -91.44  0.4032  16.480  0.01864      -125.73  0.3879  17.284  0.01752
       232.493     -42.96  0.3802  14.544  0.02310       -87.05  0.4058  16.417  0.01878      -124.82  0.3882  17.287  0.01759
       232.662     -42.08  0.3816  15.160  0.02403       -81.21  0.4092  16.359  0.01895      -123.50  0.3887  17.280  0.01770
       232.831     -41.45  0.3827  15.580  0.02546       -75.46  0.4125  16.380  0.01920      -121.98  0.3893  17.267  0.01783
       233.000     -40.81  0.3837  15.339  0.02677       -70.40  0.4160  16.449  0.01950      -120.22  0.3899  17.259  0.01795
       233.000     -40.81  0.3837  15.339  0.02677       -70.40  0.4160  16.449  0.01950      -120.22  0.3899  17.259  0.01795
       233.250     -41.55  0.3824  14.424  0.02763       -64.60  0.4201  16.463  0.01984      -117.00  0.3912  17.264  0.01808
       233.500     -43.24  0.3797  14.267  0.02847       -60.49  0.4230  16.318  0.02032      -113.18  0.3930  17.268  0.01827
       234.000     -47.34  0.3733  14.749  0.02945       -56.71  0.4259  16.065  0.02075      -104.40  0.3971  17.205  0.01845
       234.000     -47.34  0.3733  14.749  0.02945       -56.71  0.4259  16.065  0.02075      -104.40  0.3971  17.205  0.01845
       234.333     -50.23  0.3695  14.166  0.03032       -55.71  0.4268  15.995  0.02173       -98.54  0.3998  17.128  0.01877
       235.000     -55.12  0.3630  13.527  0.02928       -55.89  0.4266  15.643  0.02246       -89.31  0.4045  16.956  0.01897
       235.000     -55.12  0.3630  13.527  0.02928       -55.89  0.4266  15.643  0.02246       -89.31  0.4045  16.956  0.01897
       235.020     -55.26  0.3628  13.546  0.02686       -55.94  0.4266  15.627  0.02372       -89.03  0.4047  16.950  0.01936
       235.040     -55.41  0.3626  13.554  0.02680       -55.96  0.4266  15.612  0.02375       -88.78  0.4048  16.944  0.01938
       235.060     -55.55  0.3624  13.547  0.02673       -55.97  0.4266  15.597  0.02378       -88.54  0.4049  16.938  0.01939
       235.086     -55.74  0.3621  13.506  0.02665       -55.99  0.4266  15.578  0.02381       -88.22  0.4051  16.930  0.01940
       235.120     -55.97  0.3618  13.400  0.02652       -56.02  0.4266  15.556  0.02384       -87.81  0.4054  16.919  0.01941
       235.164     -56.23  0.3615  13.207  0.02631       -56.06  0.4265  15.529  0.02389       -87.29  0.4057  16.904  0.01943
       235.221     -56.47  0.3611  12.943  0.02602       -56.13  0.4265  15.492  0.02395       -86.63  0.4061  16.883  0.01945
       235.299     -56.59  0.3610  12.671  0.02568       -56.24  0.4264  15.432  0.02402       -85.75  0.4066  16.854  0.01948
       235.399     -56.43  0.3612  12.561  0.02534       -56.38  0.4263  15.336  0.02410       -84.72  0.4072  16.815  0.01952
       235.519     -55.84  0.3620  12.782  0.02517       -56.54  0.4261  15.213  0.02419       -83.57  0.4078  16.764  0.01957
       235.679     -54.48  0.3638  13.339  0.02534       -56.64  0.4260  15.094  0.02426       -82.18  0.4086  16.690  0.01963
       235.840     -52.81  0.3660  13.650  0.02588       -56.59  0.4261  15.059  0.02436       -80.93  0.4094  16.612  0.01970
       236.000     -50.98  0.3684  13.350  0.02640       -56.33  0.4263  15.074  0.02448       -79.79  0.4100  16.542  0.01978
       236.000     -50.98  0.3684  13.350  0.02640       -56.33  0.4263  15.074  0.02448       -79.79  0.4100  16.542  0.01978
       236.020     -50.78  0.3687  13.268  0.02662       -56.31  0.4263  15.076  0.02462       -79.63  0.4101  16.535  0.01985
       236.040     -50.55  0.3690  13.178  0.02662       -56.27  0.4263  15.078  0.02463       -79.50  0.4102  16.527  0.01986
       236.066     -50.27  0.3694  13.053  0.02662       -56.22  0.4264  15.078  0.02465       -79.32  0.4103  16.517  0.01987
       236.100     -49.92  0.3699  12.882  0.02661       -56.14  0.4265  15.076  0.02467       -79.09  0.4104  16.506  0.01989
       236.144     -49.55  0.3704  12.658  0.02659       -56.01  0.4266  15.067  0.02470       -78.80  0.4106  16.491  0.01990
       236.201     -49.18  0.3709  12.389  0.02657       -55.83  0.4267  15.045  0.02473       -78.42  0.4108  16.474  0.01993
       236.275     -48.88  0.3713  12.125  0.02655       -55.55  0.4270  14.997  0.02476       -77.95  0.4111  16.452  0.01996
       236.366     -48.74  0.3715  11.993  0.02657       -55.16  0.4273  14.917  0.02478       -77.39  0.4114  16.425  0.02000
       236.493     -48.79  0.3714  12.170  0.02670       -54.60  0.4278  14.790  0.02480       -76.61  0.4118  16.382  0.02005
       236.662     -49.08  0.3710  12.754  0.02706       -53.91  0.4284  14.662  0.02481       -75.58  0.4124  16.316  0.02011
       236.831     -49.48  0.3705  13.139  0.02766       -53.31  0.4289  14.621  0.02486       -74.53  0.4131  16.243  0.02019
       237.000     -49.94  0.3699  12.880  0.02801       -52.83  0.4293  14.633  0.02498       -73.50  0.4137  16.176  0.02027
       237.000     -49.94  0.3699  12.880  0.02801       -52.83  0.4293  14.633  0.02498       -73.50  0.4137  16.176  0.02027
       237.250     -50.92  0.3685  11.979  0.02784       -52.36  0.4297  14.584  0.02514       -72.02  0.4148  16.096  0.02035
       237.500     -52.22  0.3668  11.865  0.02718       -52.17  0.4299  14.406  0.02535       -70.64  0.4157  16.021  0.02047
       238.000     -55.08  0.3630  12.385  0.02685       -52.48  0.4296  14.139  0.02549       -68.42  0.4173  15.836  0.02058
       238.000     -55.08  0.3630  12.385  0.02685       -52.48  0.4296  14.139  0.02549       -68.42  0.4173  15.836  0.02058
       238.500     -58.06  0.3591  11.959  0.02603       -53.39  0.4289  14.046  0.02576       -66.81  0.4185  15.648  0.02080
       239.000     -61.01  0.3557  12.011  0.02438       -54.55  0.4279  13.890  0.02605       -65.70  0.4193  15.493  0.02100
       239.000     -61.01  0.3557  12.011  0.02438       -54.55  0.4279  13.890  0.02605       -65.70  0.4193  15.493  0.02100
       239.020     -61.14  0.3556  12.032  0.02294       -54.57  0.4278  13.882  0.02612       -65.61  0.4193  15.487  0.02121
       239.046     -61.30  0.3554  12.035  0.02289       -54.64  0.4278  13.872  0.02612       -65.56  0.4194  15.479  0.02122
       239.080     -61.51  0.3552  11.989  0.02281       -54.71  0.4277  13.862  0.02611       -65.49  0.4194  15.469  0.02123
       239.124     -61.77  0.3549  11.859  0.02267       -54.83  0.4276  13.850  0.02611       -65.40  0.4195  15.455  0.02124
       239.181     -62.09  0.3546  11.643  0.02246       -54.97  0.4275  13.835  0.02610       -65.30  0.4196  15.437  0.02126
       239.255     -62.46  0.3542  11.398  0.02217       -55.17  0.4273  13.810  0.02609       -65.17  0.4196  15.414  0.02128
       239.348     -62.84  0.3538  11.259  0.02186       -55.42  0.4271  13.761  0.02606       -65.03  0.4197  15.385  0.02131
       239.479     -63.21  0.3534  11.441  0.02161       -55.78  0.4268  13.676  0.02602       -64.87  0.4199  15.343  0.02135
