 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 2: 0
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
         4.770        .000   .3308     .000          .297   .3308     .000          .165   .3308     .000          .093   .3308     .000          .042   .3308     .000
         4.772        .000   .3308     .000         1.437   .3308     .000          .402   .3308     .000          .184   .3308     .000          .067   .3308     .000
         4.775        .000   .3308     .000         6.356   .3308     .000         9.432   .3308     .000         8.402   .3308     .000         4.525   .3308     .000
         4.778        .000   .3308     .000         -.057   .3308     .000         -.113   .3308     .000         -.170   .3308     .000         -.227   .3308     .000
         4.780        .000   .3308     .000          .728   .3309     .000          .057   .3308     .000         -.045   .3308     .000         -.114   .3308     .000
         4.782        .000   .3308     .000         6.808   .3308     .000         6.687   .3308     .000         3.844   .3308     .000         1.304   .3308     .000
         4.784        .000   .3308     .000          .219   .3308     .000          .438   .3308     .000          .657   .3308     .000          .876   .3308     .000
         4.787        .000   .3308     .000         1.160   .3308     .000          .306   .3308     .000         -.057   .3308     .000          .876   .3309     .000
         4.789        .000   .3308     .000         5.725   .3308     .000         8.371   .3308     .000         6.691   .3308     .000         5.807   .3308     .000
         4.791        .000   .3308     .000          .424   .3308     .000          .116   .3308     .000         -.009   .3308     .000         -.069   .3308     .000
         4.793        .000   .3308     .000          .986   .3309     .000          .174   .3308     .000         -.033   .3308     .000          .082   .3308     .000
         4.796        .000   .3308     .000        12.882   .3308     .000        15.177   .3308     .000        11.161   .3308     .000         6.352   .3308     .000
         4.799        .000   .3308     .000          .563   .3308     .000          .376   .3308     .000          .079   .3308     .000         -.003   .3308     .000
         4.803        .000   .3308     .000         5.947   .3308     .000         9.655   .3308     .000         8.978   .3308     .000         5.542   .3308     .000
         4.805        .000   .3308     .000          .258   .3308     .000          .121   .3308     .000          .057   .3308     .000         -.014   .3308     .000
         4.807        .000   .3308     .000          .878   .3309     .000          .138   .3308     .000          .001   .3308     .000         -.079   .3308     .000
         4.810        .000   .3308     .000         9.864   .3308     .000        11.862   .3308     .000         8.640   .3308     .000         4.472   .3308     .000
         4.811        .000   .3308     .000          .151   .3308     .000          .019   .3308     .000         -.045   .3308     .000         -.097   .3308     .000
         4.814        .000   .3308     .000         1.342   .3308     .000          .306   .3308     .000          .264   .3308     .000          .085   .3308     .000
         4.816        .000   .3308     .000         7.337   .3308     .000        10.032   .3308     .000         9.196   .3308     .000         4.896   .3308     .000
         4.819        .000   .3308     .000          .556   .3308     .000          .350   .3308     .000          .069   .3308     .000         -.013   .3308     .000
         4.822        .000   .3308     .000         6.101   .3308     .000         9.849   .3308     .000         9.200   .3308     .000         5.827   .3308     .000
         4.825        .000   .3308     .000         -.050   .3308     .000         -.101   .3308     .000         -.151   .3308     .000         -.202   .3308     .000
         4.827        .000   .3308     .000          .633   .3309     .000          .063   .3308     .000         -.047   .3308     .000         -.094   .3308     .000
         4.829        .000   .3308     .000         6.924   .3308     .000         6.846   .3308     .000         3.877   .3308     .000         1.297   .3308     .000
         4.831        .000   .3308     .000          .187   .3308     .000          .374   .3308     .000          .560   .3308     .000          .747   .3308     .000
         4.833        .000   .3308     .000          .976   .3308     .000          .221   .3308     .000         -.016   .3308     .000          .747   .3308     .000
