 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       150.000    -166.63  0.2865  24.875  0.00891      -108.86  0.3950  23.375  0.01908       -83.76  0.4077  22.506  0.04066
       150.000    -166.63  0.2865  24.875  0.00891      -108.86  0.3950  23.375  0.01908       -83.76  0.4077  22.506  0.04066
       150.333    -168.13  0.2859  24.209  0.00915      -109.87  0.3945  23.452  0.01878       -84.53  0.4073  22.531  0.03991
       150.556    -169.12  0.2855  24.374  0.00891      -110.54  0.3942  23.426  0.01854       -85.04  0.4070  22.554  0.03915
       151.000    -171.09  0.2847  24.971  0.00866      -111.86  0.3936  23.449  0.01834       -86.04  0.4064  22.589  0.03865
       151.000    -171.09  0.2847  24.971  0.00866      -111.86  0.3936  23.449  0.01834       -86.04  0.4064  22.589  0.03865
       151.167    -171.91  0.2844  24.540  0.00894      -112.41  0.3933  23.503  0.01794       -86.45  0.4062  22.600  0.03769
       151.375    -172.74  0.2841  24.058  0.00881      -112.96  0.3931  23.510  0.01784       -86.87  0.4059  22.619  0.03734
       151.687    -174.13  0.2835  24.642  0.00849      -113.90  0.3926  23.451  0.01769       -87.58  0.4055  22.644  0.03692
       152.000    -175.45  0.2830  24.948  0.00842      -114.80  0.3922  23.497  0.01739       -88.25  0.4051  22.658  0.03629
       152.000    -175.45  0.2830  24.948  0.00842      -114.80  0.3922  23.497  0.01739       -88.25  0.4051  22.658  0.03629
       152.333    -176.92  0.2824  24.280  0.00867      -115.76  0.3918  23.571  0.01714       -88.98  0.4047  22.681  0.03567
       152.556    -177.88  0.2821  24.444  0.00844      -116.41  0.3915  23.543  0.01696       -89.47  0.4044  22.702  0.03504
       153.000    -179.76  0.2813  25.039  0.00820      -117.68  0.3909  23.563  0.01680       -90.42  0.4039  22.734  0.03464
       153.000    -179.76  0.2813  25.039  0.00820      -117.68  0.3909  23.563  0.01680       -90.42  0.4039  22.734  0.03464
       153.167    -180.54  0.2810  24.607  0.00850      -118.22  0.3907  23.616  0.01648       -90.82  0.4036  22.743  0.03385
       153.375    -181.32  0.2807  24.124  0.00837      -118.75  0.3905  23.622  0.01640       -91.22  0.4034  22.761  0.03356
       153.687    -182.71  0.2802  24.708  0.00806      -119.65  0.3902  23.561  0.01629       -91.91  0.4030  22.785  0.03321
       154.000    -184.02  0.2796  25.012  0.00800      -120.52  0.3898  23.605  0.01603       -92.55  0.4026  22.796  0.03269
       154.000    -184.02  0.2796  25.012  0.00800      -120.52  0.3898  23.605  0.01603       -92.55  0.4026  22.796  0.03269
       154.333    -185.43  0.2791  24.342  0.00826      -121.44  0.3895  23.677  0.01583       -93.25  0.4022  22.817  0.03218
       154.556    -186.36  0.2787  24.506  0.00804      -122.05  0.3893  23.648  0.01570       -93.73  0.4020  22.838  0.03166
       155.000    -188.20  0.2781  25.100  0.00781      -123.25  0.3888  23.666  0.01556       -94.65  0.4016  22.866  0.03133
       155.000    -188.20  0.2781  25.100  0.00781      -123.25  0.3888  23.666  0.01556       -94.65  0.4016  22.866  0.03133
       155.167    -188.97  0.2779  24.667  0.00813      -123.74  0.3887  23.718  0.01529       -95.03  0.4014  22.875  0.03067
       155.375    -189.75  0.2776  24.183  0.00800      -124.25  0.3885  23.723  0.01523       -95.42  0.4012  22.892  0.03043
       155.687    -191.06  0.2772  24.767  0.00771      -125.09  0.3881  23.661  0.01514       -96.07  0.4009  22.914  0.03014
       156.000    -192.30  0.2768  25.070  0.00766      -125.90  0.3878  23.704  0.01491       -96.69  0.4006  22.924  0.02970
       156.000    -192.30  0.2768  25.070  0.00766      -125.90  0.3878  23.704  0.01491       -96.69  0.4006  22.924  0.02970
       156.333    -193.65  0.2764  24.398  0.00793      -126.77  0.3875  23.774  0.01474       -97.36  0.4003  22.943  0.02928
       156.556    -194.54  0.2762  24.563  0.00771      -127.34  0.3873  23.744  0.01464       -97.81  0.4001  22.963  0.02884
       157.000    -196.28  0.2756  25.156  0.00750      -128.48  0.3869  23.761  0.01453       -98.68  0.3997  22.990  0.02856
       157.000    -196.28  0.2756  25.156  0.00750      -128.48  0.3869  23.761  0.01453       -98.68  0.3997  22.990  0.02856
       157.167    -196.99  0.2754  24.721  0.00782      -128.94  0.3867  23.812  0.01430       -99.04  0.3995  22.998  0.02800
       157.375    -197.71  0.2752  24.236  0.00770      -129.42  0.3865  23.816  0.01426       -99.42  0.3994  23.014  0.02780
       157.687    -198.94  0.2748  24.821  0.00741      -130.23  0.3863  23.753  0.01418      -100.04  0.3991  23.034  0.02755
       158.000    -200.13  0.2745  25.123  0.00737      -130.99  0.3860  23.795  0.01397      -100.63  0.3988  23.043  0.02719
       158.000    -200.13  0.2745  25.123  0.00737      -130.99  0.3860  23.795  0.01397      -100.63  0.3988  23.043  0.02719
       158.020    -200.21  0.2745  25.077  0.00765      -131.05  0.3860  23.803  0.01384      -100.67  0.3988  23.044  0.02682
       158.034    -200.26  0.2744  25.039  0.00765      -131.08  0.3859  23.809  0.01383      -100.70  0.3988  23.044  0.02680
       158.044    -200.30  0.2744  25.010  0.00764      -131.10  0.3859  23.813  0.01383      -100.72  0.3988  23.045  0.02679
       158.051    -200.32  0.2744  24.988  0.00763      -131.12  0.3859  23.816  0.01383      -100.73  0.3987  23.045  0.02677
       158.055    -200.34  0.2744  24.973  0.00762      -131.13  0.3859  23.818  0.01383      -100.74  0.3987  23.045  0.02677
       158.060    -200.36  0.2744  24.956  0.00761      -131.15  0.3859  23.820  0.01383      -100.75  0.3987  23.045  0.02676
       158.067    -200.39  0.2744  24.935  0.00761      -131.16  0.3859  23.823  0.01383      -100.76  0.3987  23.045  0.02676
       158.073    -200.41  0.2744  24.912  0.00760      -131.18  0.3859  23.825  0.01383      -100.77  0.3987  23.046  0.02675
       158.079    -200.43  0.2744  24.889  0.00760      -131.19  0.3859  23.828  0.01383      -100.78  0.3987  23.046  0.02674
       158.085    -200.46  0.2744  24.866  0.00759      -131.21  0.3859  23.830  0.01383      -100.80  0.3987  23.046  0.02673
       158.091    -200.48  0.2744  24.842  0.00759      -131.22  0.3859  23.832  0.01383      -100.81  0.3987  23.046  0.02673
       158.098    -200.50  0.2744  24.818  0.00759      -131.24  0.3859  23.834  0.01383      -100.82  0.3987  23.047  0.02672
       158.104    -200.53  0.2744  24.793  0.00760      -131.25  0.3859  23.837  0.01383      -100.83  0.3987  23.047  0.02671
       158.110    -200.55  0.2744  24.768  0.00760      -131.27  0.3859  23.839  0.01383      -100.84  0.3987  23.047  0.02671
       158.116    -200.58  0.2744  24.743  0.00761      -131.29  0.3859  23.840  0.01382      -100.86  0.3987  23.048  0.02670
       158.125    -200.61  0.2743  24.711  0.00762      -131.31  0.3859  23.843  0.01382      -100.87  0.3987  23.048  0.02669
       158.133    -200.64  0.2743  24.679  0.00763      -131.33  0.3858  23.845  0.01382      -100.89  0.3987  23.049  0.02668
       158.141    -200.67  0.2743  24.646  0.00765      -131.35  0.3858  23.847  0.01382      -100.90  0.3987  23.049  0.02667
       158.149    -200.70  0.2743  24.614  0.00767      -131.37  0.3858  23.849  0.01382      -100.92  0.3987  23.050  0.02667
       158.157    -200.73  0.2743  24.583  0.00770      -131.39  0.3858  23.850  0.01382      -100.93  0.3987  23.050  0.02666
       158.168    -200.77  0.2743  24.543  0.00773      -131.41  0.3858  23.852  0.01382      -100.95  0.3986  23.051  0.02665
       158.178    -200.81  0.2743  24.504  0.00777      -131.44  0.3858  23.853  0.01382      -100.97  0.3986  23.052  0.02664
       158.189    -200.85  0.2743  24.467  0.00782      -131.47  0.3858  23.854  0.01381      -100.99  0.3986  23.053  0.02662
       158.199    -200.89  0.2743  24.432  0.00788      -131.49  0.3858  23.855  0.01381      -101.01  0.3986  23.053  0.02661
       158.213    -200.94  0.2742  24.388  0.00794      -131.53  0.3858  23.855  0.01381      -101.04  0.3986  23.055  0.02660
       158.227    -201.00  0.2742  24.349  0.00803      -131.56  0.3858  23.854  0.01381      -101.07  0.3986  23.056  0.02659
       158.240    -201.05  0.2742  24.314  0.00813      -131.59  0.3857  23.853  0.01380      -101.09  0.3986  23.057  0.02657
       158.254    -201.10  0.2742  24.283  0.00824      -131.63  0.3857  23.852  0.01380      -101.12  0.3986  23.058  0.02656
       158.268    -201.15  0.2742  24.257  0.00836      -131.66  0.3857  23.849  0.01380      -101.15  0.3986  23.059  0.02654
       158.282    -201.21  0.2742  24.237  0.00850      -131.70  0.3857  23.847  0.01380      -101.17  0.3985  23.061  0.02653
       158.295    -201.26  0.2741  24.222  0.00864      -131.73  0.3857  23.843  0.01380      -101.20  0.3985  23.062  0.02651
       158.309    -201.31  0.2741  24.212  0.00879      -131.76  0.3857  23.839  0.01380      -101.23  0.3985  23.063  0.02650
       158.323    -201.36  0.2741  24.209  0.00896      -131.80  0.3857  23.835  0.01381      -101.25  0.3985  23.064  0.02648
       158.340    -201.43  0.2741  24.213  0.00913      -131.84  0.3857  23.829  0.01381      -101.29  0.3985  23.066  0.02647
       158.358    -201.50  0.2741  24.228  0.00937      -131.89  0.3856  23.823  0.01382      -101.32  0.3985  23.067  0.02645
       158.376    -201.56  0.2741  24.252  0.00964      -131.93  0.3856  23.816  0.01383      -101.35  0.3985  23.069  0.02643
       158.394    -201.63  0.2740  24.288  0.00992      -131.97  0.3856  23.809  0.01385      -101.39  0.3984  23.070  0.02641
       158.412    -201.70  0.2740  24.333  0.01021      -132.02  0.3856  23.802  0.01387      -101.42  0.3984  23.071  0.02639
       158.430    -201.76  0.2740  24.387  0.01053      -132.06  0.3856  23.795  0.01389      -101.46  0.3984  23.073  0.02637
       158.447    -201.83  0.2740  24.451  0.01086      -132.11  0.3856  23.789  0.01392      -101.49  0.3984  23.074  0.02635
       158.465    -201.90  0.2740  24.524  0.01121      -132.15  0.3855  23.782  0.01396      -101.53  0.3984  23.075  0.02633
       158.488    -201.98  0.2739  24.629  0.01158      -132.21  0.3855  23.775  0.01400      -101.57  0.3984  23.076  0.02631
       158.512    -202.07  0.2739  24.746  0.01207      -132.27  0.3855  23.769  0.01406      -101.62  0.3983  23.076  0.02629
       158.535    -202.16  0.2739  24.873  0.01260      -132.32  0.3855  23.765  0.01413      -101.66  0.3983  23.077  0.02626
       158.558    -202.24  0.2739  25.007  0.01314      -132.38  0.3855  23.763  0.01421      -101.70  0.3983  23.078  0.02623
       158.581    -202.33  0.2738  25.146  0.01371      -132.44  0.3854  23.762  0.01431      -101.75  0.3983  23.078  0.02621
       158.604    -202.41  0.2738  25.288  0.01429      -132.50  0.3854  23.764  0.01442      -101.79  0.3983  23.078  0.02618
       158.634    -202.51  0.2738  25.471  0.01488      -132.57  0.3854  23.770  0.01454      -101.85  0.3982  23.078  0.02616
       158.665    -202.61  0.2737  25.650  0.01566      -132.65  0.3854  23.780  0.01471      -101.91  0.3982  23.078  0.02613
       158.695    -202.70  0.2737  25.818  0.01645      -132.72  0.3853  23.794  0.01491      -101.97  0.3982  23.078  0.02609
       158.725    -202.76  0.2737  25.973  0.01724      -132.79  0.3853  23.813  0.01513      -102.02  0.3981  23.078  0.02606
       158.756    -202.80  0.2737  26.107  0.01803      -132.87  0.3853  23.835  0.01537      -102.08  0.3981  23.079  0.02603
       158.786    -202.80  0.2737  26.218  0.01880      -132.94  0.3852  23.861  0.01564      -102.14  0.3981  23.080  0.02600
       158.817    -202.74  0.2737  26.303  0.01955      -133.02  0.3852  23.891  0.01592      -102.20  0.3981  23.081  0.02597
       158.853    -202.54  0.2738  26.367  0.02026      -133.11  0.3852  23.929  0.01623      -102.27  0.3980  23.083  0.02594
       158.890    -202.15  0.2739  26.391  0.02108      -133.20  0.3852  23.970  0.01662      -102.34  0.3980  23.086  0.02590
       158.927    -201.45  0.2741  26.374  0.02184      -133.29  0.3851  24.012  0.01702      -102.41  0.3980  23.090  0.02587
       158.963    -200.33  0.2744  26.321  0.02255      -133.38  0.3851  24.054  0.01745      -102.48  0.3979  23.095  0.02584
       159.000    -198.63  0.2749  26.237  0.02321      -133.47  0.3851  24.094  0.01788      -102.54  0.3979  23.101  0.02582
       159.000    -198.63  0.2749  26.237  0.02321      -133.47  0.3851  24.094  0.01788      -102.54  0.3979  23.101  0.02582
       159.039    -195.99  0.2757  26.118  0.02383      -133.57  0.3850  24.134  0.01832      -102.62  0.3979  23.108  0.02579
       159.078    -192.44  0.2768  25.972  0.02445      -133.66  0.3850  24.170  0.01880      -102.69  0.3978  23.117  0.02577
       159.118    -188.06  0.2781  25.800  0.02503      -133.76  0.3850  24.201  0.01927      -102.77  0.3978  23.127  0.02575
       159.157    -183.42  0.2799  25.610  0.02557      -133.85  0.3849  24.227  0.01975      -102.84  0.3978  23.138  0.02574
       159.196    -178.10  0.2820  25.420  0.02605      -133.95  0.3849  24.245  0.02021      -102.91  0.3977  23.150  0.02573
       159.235    -172.34  0.2842  25.247  0.02646      -134.04  0.3848  24.258  0.02067      -102.99  0.3977  23.161  0.02572
       159.286    -164.94  0.2871  25.070  0.02680      -134.16  0.3848  24.264  0.02111      -103.08  0.3977  23.177  0.02572
       159.352    -156.27  0.2906  24.945  0.02715      -134.32  0.3847  24.258  0.02167      -103.21  0.3976  23.197  0.02573
       159.417    -149.11  0.2934  24.948  0.02747      -134.47  0.3847  24.242  0.02235      -103.33  0.3975  23.216  0.02574
       159.500    -142.31  0.2968  25.115  0.02768      -134.66  0.3846  24.217  0.02297      -103.48  0.3975  23.237  0.02577
       159.625    -135.53  0.3002  25.547  0.02782      -134.89  0.3845  24.199  0.02369      -103.72  0.3974  23.261  0.02582
       159.750    -131.33  0.3024  25.929  0.02782      -135.06  0.3845  24.225  0.02462      -103.95  0.3973  23.280  0.02593
       159.875    -128.77  0.3037  25.994  0.02756      -135.16  0.3844  24.290  0.02539      -104.18  0.3971  23.297  0.02608
       160.000    -127.32  0.3045  25.665  0.02698      -135.16  0.3844  24.364  0.02599      -104.41  0.3970  23.317  0.02626
       160.000    -127.32  0.3045  25.665  0.02698      -135.16  0.3844  24.364  0.02599      -104.41  0.3970  23.317  0.02626
       160.111    -126.65  0.3048  25.158  0.02604      -135.08  0.3845  24.404  0.02642      -104.62  0.3969  23.339  0.02646
       160.222    -126.41  0.3049  24.678  0.02497      -134.93  0.3845  24.400  0.02663      -104.82  0.3968  23.364  0.02666
       160.333    -126.49  0.3049  24.433  0.02392      -134.71  0.3846  24.353  0.02668      -105.02  0.3968  23.386  0.02686
       160.467    -126.93  0.3047  24.570  0.02303      -134.36  0.3847  24.272  0.02659      -105.26  0.3966  23.407  0.02707
       160.644    -127.85  0.3042  25.207  0.02224      -133.77  0.3849  24.200  0.02637      -105.56  0.3965  23.418  0.02731
       161.000    -130.13  0.3030  25.563  0.02155      -132.36  0.3855  24.260  0.02604      -106.12  0.3962  23.425  0.02760
       161.000    -130.13  0.3030  25.563  0.02155      -132.36  0.3855  24.260  0.02604      -106.12  0.3962  23.425  0.02760
       161.250    -131.86  0.3021  24.782  0.02056      -131.34  0.3858  24.326  0.02549      -106.48  0.3961  23.441  0.02805
       161.438    -133.23  0.3014  24.540  0.01921      -130.59  0.3861  24.284  0.02509      -106.73  0.3960  23.461  0.02828
       161.550    -134.08  0.3010  24.836  0.01772      -130.15  0.3863  24.235  0.02467      -106.87  0.3959  23.471  0.02841
       161.587    -134.36  0.3009  24.988  0.01706      -130.01  0.3863  24.221  0.02435      -106.92  0.3959  23.473  0.02847
       161.625    -134.65  0.3007  25.141  0.01690      -129.86  0.3864  24.211  0.02424      -106.97  0.3959  23.474  0.02848
       161.672    -135.02  0.3005  25.321  0.01675      -129.69  0.3865  24.205  0.02412      -107.02  0.3958  23.475  0.02850
       161.737    -135.54  0.3002  25.527  0.01655      -129.45  0.3865  24.210  0.02398      -107.10  0.3958  23.476  0.02851
       161.803    -136.07  0.3000  25.649  0.01628      -129.22  0.3866  24.229  0.02379      -107.18  0.3958  23.476  0.02853
       161.902    -136.90  0.2996  25.634  0.01600      -128.89  0.3867  24.272  0.02360      -107.28  0.3957  23.478  0.02854
