 ******* Program HYDRUS
 ******* Heat transport under fluctuating atmospheric condition                 
  
 Date:   1.10.    Time:  14: 4:58
 Units: L = cm   , T = sec  , M = mmol 


  TLevel   Time         dt      Iter  ItCum  KodT  KodB  Convergency
   374  .13464E+06  .36000E+03    1   374     1     1     F
   375  .13500E+06  .36000E+03    1   375     1     1     F
   376  .13536E+06  .36000E+03    1   376     1     1     F
   377  .13572E+06  .36000E+03    1   377     1     1     F
   378  .13608E+06  .36000E+03    1   378     1     1     F
   379  .13644E+06  .36000E+03    1   379     1     1     F
   380  .13680E+06  .36000E+03    1   380     1     1     F
   381  .13716E+06  .36000E+03    1   381     1     1     F
   382  .13752E+06  .36000E+03    1   382     1     1     F
   383  .13788E+06  .36000E+03    1   383     1     1     F
   384  .13824E+06  .36000E+03    1   384     1     1     F
   385  .13860E+06  .36000E+03    1   385     1     1     F
   386  .13896E+06  .36000E+03    1   386     1     1     F
   387  .13932E+06  .36000E+03    1   387     1     1     F
   388  .13968E+06  .36000E+03    1   388     1     1     F
   389  .14004E+06  .36000E+03    1   389     1     1     F
   390  .14040E+06  .36000E+03    1   390     1     1     F
   391  .14076E+06  .36000E+03    1   391     1     1     F
   392  .14112E+06  .36000E+03    1   392     1     1     F
   393  .14148E+06  .36000E+03    1   393     1     1     F
   394  .14184E+06  .36000E+03    1   394     1     1     F
   395  .14220E+06  .36000E+03    1   395     1     1     F
   396  .14256E+06  .36000E+03    1   396     1     1     F
   397  .14292E+06  .36000E+03    1   397     1     1     F
   398  .14328E+06  .36000E+03    1   398     1     1     F
   399  .14364E+06  .36000E+03    1   399     1     1     F
   400  .14400E+06  .36000E+03    1   400     1     1     F
   401  .14436E+06  .36000E+03    1   401     1     1     F
   402  .14472E+06  .36000E+03    1   402     1     1     F
   403  .14508E+06  .36000E+03    1   403     1     1     F
   404  .14544E+06  .36000E+03    1   404     1     1     F
   405  .14580E+06  .36000E+03    1   405     1     1     F
   406  .14616E+06  .36000E+03    1   406     1     1     F
   407  .14652E+06  .36000E+03    1   407     1     1     F
   408  .14688E+06  .36000E+03    1   408     1     1     F
   409  .14724E+06  .36000E+03    1   409     1     1     F
   410  .14760E+06  .36000E+03    1   410     1     1     F
   411  .14796E+06  .36000E+03    1   411     1     1     F
   412  .14832E+06  .36000E+03    1   412     1     1     F
   413  .14868E+06  .36000E+03    1   413     1     1     F
   414  .14904E+06  .36000E+03    1   414     1     1     F
   415  .14940E+06  .36000E+03    1   415     1     1     F
   416  .14976E+06  .36000E+03    1   416     1     1     F
   417  .15012E+06  .36000E+03    1   417     1     1     F
   418  .15048E+06  .36000E+03    1   418     1     1     F
   419  .15084E+06  .36000E+03    1   419     1     1     F
   420  .15120E+06  .36000E+03    1   420     1     1     F
   421  .15156E+06  .36000E+03    1   421     1     1     F
   422  .15192E+06  .36000E+03    1   422     1     1     F
   423  .15228E+06  .36000E+03    1   423     1     1     F
   424  .15264E+06  .36000E+03    1   424     1     1     F
   425  .15300E+06  .36000E+03    1   425     1     1     F
   426  .15336E+06  .36000E+03    1   426     1     1     F
   427  .15372E+06  .36000E+03    1   427     1     1     F
   428  .15408E+06  .36000E+03    1   428     1     1     F
   429  .15444E+06  .36000E+03    1   429     1     1     F
   430  .15480E+06  .36000E+03    1   430     1     1     F
   431  .15516E+06  .36000E+03    1   431     1     1     F
   432  .15552E+06  .36000E+03    1   432     1     1     F
   433  .15588E+06  .36000E+03    1   433     1     1     F
   434  .15624E+06  .36000E+03    1   434     1     1     F
   435  .15660E+06  .36000E+03    1   435     1     1     F
   436  .15696E+06  .36000E+03    1   436     1     1     F
   437  .15732E+06  .36000E+03    1   437     1     1     F
   438  .15768E+06  .36000E+03    1   438     1     1     F
   439  .15804E+06  .36000E+03    1   439     1     1     F
   440  .15840E+06  .36000E+03    1   440     1     1     F
   441  .15876E+06  .36000E+03    1   441     1     1     F
   442  .15912E+06  .36000E+03    1   442     1     1     F
   443  .15948E+06  .36000E+03    1   443     1     1     F
   444  .15984E+06  .36000E+03    1   444     1     1     F
   445  .16020E+06  .36000E+03    1   445     1     1     F
   446  .16056E+06  .36000E+03    1   446     1     1     F
   447  .16092E+06  .36000E+03    1   447     1     1     F
   448  .16128E+06  .36000E+03    1   448     1     1     F
   449  .16164E+06  .36000E+03    1   449     1     1     F
   450  .16200E+06  .36000E+03    1   450     1     1     F
   451  .16236E+06  .36000E+03    1   451     1     1     F
   452  .16272E+06  .36000E+03    1   452     1     1     F
   453  .16308E+06  .36000E+03    1   453     1     1     F
   454  .16344E+06  .36000E+03    1   454     1     1     F
   455  .16380E+06  .36000E+03    1   455     1     1     F
   456  .16416E+06  .36000E+03    1   456     1     1     F
   457  .16452E+06  .36000E+03    1   457     1     1     F
   458  .16488E+06  .36000E+03    1   458     1     1     F
   459  .16524E+06  .36000E+03    1   459     1     1     F
   460  .16560E+06  .36000E+03    1   460     1     1     F
   461  .16596E+06  .36000E+03    1   461     1     1     F
   462  .16632E+06  .36000E+03    1   462     1     1     F
   463  .16668E+06  .36000E+03    1   463     1     1     F
   464  .16704E+06  .36000E+03    1   464     1     1     F
   465  .16740E+06  .36000E+03    1   465     1     1     F
   466  .16776E+06  .36000E+03    1   466     1     1     F
   467  .16812E+06  .36000E+03    1   467     1     1     F
   468  .16848E+06  .36000E+03    1   468     1     1     F
   469  .16884E+06  .36000E+03    1   469     1     1     F
   470  .16920E+06  .36000E+03    1   470     1     1     F
   471  .16956E+06  .36000E+03    1   471     1     1     F
   472  .16992E+06  .36000E+03    1   472     1     1     F
   473  .17028E+06  .36000E+03    1   473     1     1     F
   474  .17064E+06  .36000E+03    1   474     1     1     F
   475  .17100E+06  .36000E+03    1   475     1     1     F
   476  .17136E+06  .36000E+03    1   476     1     1     F
   477  .17172E+06  .36000E+03    1   477     1     1     F
   478  .17208E+06  .36000E+03    1   478     1     1     F
   479  .17244E+06  .36000E+03    1   479     1     1     F
   480  .17280E+06  .36000E+03    1   480     1     1     F
end
 
 Real time [sec]       3.000000000000000
